NAME (groups),NAME,FACLNBR,PAYER (groups),Observation,Surgical,NICU,Stays,Days,YEAR
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,12,97,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,16,174,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,123,1459,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,116,2014,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,106,1068,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,111,1769,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,102,1258,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,127,1417,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,196,424,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,206,504,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,150,377,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,99,216,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,63,151,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,113,241,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,ICU <1 Year Old,1,6,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,27,67,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,33,99,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,29,86,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,23,91,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,27,96,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,No Observation,Surgical,Non-NICU,17,72,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,ICU <1 Year Old,3,8,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,ICU <1 Year Old,1,3,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,ICU <1 Year Old,1,3,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,ICU <1 Year Old,1,3,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,NICU Level I,3,9,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,NICU Level II,1,1,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,NICU Level III,2,28,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,NICU Level III,2,115,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,9,24,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,9,18,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,38,81,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,38,74,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,35,77,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,23,39,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,4,17,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,4,10,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,5,23,2018
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,4,8,2019
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,5,10,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Health Insurance,Observation,Surgical,Non-NICU,6,16,2021
Other,ADVENTHEALTH TAMPA,100173,Commercial Liability Coverage,No Observation,Non-Surgical,Non-NICU,1,2,2016
Other,ADVENTHEALTH TAMPA,100173,Commercial Liability Coverage,No Observation,Non-Surgical,Non-NICU,1,2,2017
Other,ADVENTHEALTH TAMPA,100173,Commercial Liability Coverage,No Observation,Non-Surgical,Non-NICU,1,1,2020
Other,ADVENTHEALTH TAMPA,100173,Commercial Liability Coverage,No Observation,Surgical,Non-NICU,1,0,2017
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,NICU Level I,1,2,2019
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,NICU Level I,1,1,2020
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,NICU Level III,3,16,2019
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,Non-NICU,13,36,2019
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,Non-NICU,16,43,2020
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Non-Surgical,Non-NICU,25,70,2021
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Surgical,Non-NICU,2,9,2019
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Surgical,Non-NICU,4,14,2020
Other,ADVENTHEALTH TAMPA,100173,Kidcare,No Observation,Surgical,Non-NICU,2,23,2021
Other,ADVENTHEALTH TAMPA,100173,Kidcare,Observation,Non-Surgical,ICU <1 Year Old,1,6,2021
Other,ADVENTHEALTH TAMPA,100173,Kidcare,Observation,Non-Surgical,Non-NICU,1,1,2019
Other,ADVENTHEALTH TAMPA,100173,Kidcare,Observation,Non-Surgical,Non-NICU,3,8,2020
Other,ADVENTHEALTH TAMPA,100173,Kidcare,Observation,Non-Surgical,Non-NICU,3,3,2021
Other,ADVENTHEALTH TAMPA,100173,Kidcare,Observation,Surgical,Non-NICU,2,5,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,ICU <1 Year Old,3,33,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,ICU <1 Year Old,2,10,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,ICU <1 Year Old,1,4,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,32,76,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,37,81,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,46,106,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,116,268,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,149,301,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,125,242,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,8,45,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,9,83,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,6,44,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,13,59,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,14,88,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,14,80,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,31,695,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,30,900,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,34,747,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,59,802,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,52,1461,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,50,607,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,41,94,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,43,149,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,25,72,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,14,62,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,16,34,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,12,21,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,3,4,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,6,19,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,3,3,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,4,40,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,ICU <1 Year Old,1,6,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,3,7,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,4,17,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,5,10,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,9,30,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,8,10,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,10,18,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,1,1,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,1,3,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,2,4,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,2,2,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,2,3,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Fee-for-Service,Observation,Surgical,Non-NICU,3,13,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,24,103,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,30,127,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,31,108,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,21,76,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,3,7,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,ICU <1 Year Old,14,42,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,73,159,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,91,224,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,64,146,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,275,601,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,456,999,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,390,1034,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,17,112,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,16,66,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,16,74,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,25,111,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,14,71,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,27,186,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,90,1675,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,102,1763,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,85,1389,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,135,1882,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,136,2030,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,136,1493,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,433,1115,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,418,1186,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,295,713,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,216,589,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,141,439,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,221,559,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,ICU <1 Year Old,2,4,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,ICU <1 Year Old,1,6,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,NICU Level I,1,1,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,NICU Level III,1,12,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,NICU Level III,1,29,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,56,206,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,43,185,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,35,92,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,29,114,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,17,70,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,No Observation,Surgical,Non-NICU,20,75,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,2,20,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,2,7,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,5,27,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,6,20,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,1,7,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,ICU <1 Year Old,1,8,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,41,94,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,36,91,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,63,112,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,60,138,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,59,141,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,45,83,2021
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,4,9,2016
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,5,13,2017
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,13,39,2018
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,8,22,2019
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,10,57,2020
Other,ADVENTHEALTH TAMPA,100173,Medicaid Managed Care,Observation,Surgical,Non-NICU,12,30,2021
Other,ADVENTHEALTH TAMPA,100173,Medicare Fee-for-Service,No Observation,Non-Surgical,NICU Level I,1,3,2021
Other,ADVENTHEALTH TAMPA,100173,Medicare Fee-for-Service,No Observation,Non-Surgical,Non-NICU,2,3,2020
Other,ADVENTHEALTH TAMPA,100173,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,1,2,2016
Other,ADVENTHEALTH TAMPA,100173,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,1,4,2021
Other,ADVENTHEALTH TAMPA,100173,Other,No Observation,Non-Surgical,Non-NICU,1,0,2020
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Non-Surgical,NICU Level II,1,3,2020
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Non-Surgical,NICU Level III,1,5,2021
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,4,8,2020
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,3,6,2021
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Surgical,Non-NICU,1,5,2020
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,No Observation,Surgical,Non-NICU,1,4,2021
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,Observation,Non-Surgical,Non-NICU,1,1,2019
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,Observation,Non-Surgical,Non-NICU,1,3,2021
Other,ADVENTHEALTH TAMPA,100173,Other State/Local Government,Observation,Surgical,Non-NICU,1,1,2021
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,ICU <1 Year Old,1,6,2016
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,ICU <1 Year Old,1,2,2017
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,ICU <1 Year Old,2,9,2018
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,24,51,2016
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,29,67,2017
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,22,45,2018
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,44,98,2019
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,38,72,2020
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level I,53,105,2021
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,10,64,2016
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,2,12,2017
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,8,25,2018
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,4,14,2019
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,3,23,2020
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level II,3,18,2021
Other,ADVENTHEALTH TAMPA,100173,Self Pay,No Observation,Non-Surgical,NICU Level III,21,176,2016
